"									     Title", Technology Broad Category, Technology Mid-Type, Technology Sub-Type,Status,Description,Rated Power,Latitude,Longitude,Image,Service / Use Cases,City,State,Country,Announced, Commissioned, Constructed, Decommissioned,isoRto,Utility,Utility Type,Grid Interconnection,Paired Grid Resource,Developer,Projected Project Lifetime (Years),Performance, Capital Expenditure,Operating Expense,Research Institution,Research Description,Last Updated,Black Start,Demand Response,Distribution upgrade due to solar,Distribution upgrade due to wind,Electric Bill Management,Electric Bill Management with Renewables,Electric Energy Time Shift,Electric Supply Capacity,Electric Supply Reserve Capacity - Non-Spinning,Electric Supply Reserve Capacity - Spinning,Frequency Regulation,Grid-Connected Commercial (Reliability & Quality),Grid-Connected Residential (Reliability),Load Following (Tertiary Balancing),Microgrid Capability,On-Site Power,Onsite Renewable Generation Shifting,Ramping,Renewables Capacity Firming,Renewables Energy Time Shift,Resiliency,Stationary Transmission/Distribution Upgrade Deferral,Transmission Congestion Relief,Transmission Support,Transmission upgrades due to solar,Transmission upgrades due to wind,Transportable Transmission/Distribution Upgrade Deferral,Transportation Services,Voltage Support
V.C. Bird International Airport of Antigua Solar/Energy Storage Project - PV Energy Ltd,Electro-chemical,Flow Battery,Vanadium Redox Flow Battery,Operational,A 3 MW solar PV and energy storage system has been commissioned by the Government of Antigua and Barbuda (GOAB) and PV Energy Ltd. It is expected to cover almost all of the V.C. Bird International Airport of Antigua’s energy consumption.,3000,17.1274104,-61.85,,"Renewables Capacity Firming, ",St John&#039;s,Antigua and Barbuda,Antigua and Barbuda,,01.12.2015,,,N/A,,,,3 MW Solar PV,PV Energy Ltd,0,NA,0,0,,,DD.55.YYYY 00:55:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Sullivan Water Treatment Plant (Cambridge, Massachusetts)",Electro-chemical,Electro-chemical,Electro-chemical,Announced,"The City of Cambridge seeks to improve resiliency at the Sullivan Water Treatment Plant (which also serves as the Emergency Operations Center) through a battery storage system to complement the planned 170 kW solar PV system and other equipment to enable the system to island during an outage event. This project received $851,868 in funding from the Massachusetts Department of Energy Resources - Community Clean Energy Resiliency Initiative: Round 2 Project Implementation Awards.",0,42,-71,,"Microgrid Capability, Resiliency, ",Cambridge,Massachusetts,United States,23.12.2015,,,,ISO-NE,,,,170 kW Solar PV,,0,,0,0,,,DD.13.YYYY 23:13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Merchandise Mart Energy Storage - Johnson Controls,Electro-chemical,Electro-chemical,Lithium-ion Battery,Operational,"The Merchandise Mart is a massive commercial space, spanning two city blocks along the Chicago River and offering some 4.2 million square feet of floor space. As expected, its energy consumption is also enormous, but the building has long been a leader in efficiency. And recently, the Mart took an even bigger step forward by unveiling an innovative battery storage unit that will help balance the electric grid – and earn money while doing it.  Efficiency efforts at Merchandise Mart began in the 1980s with the installation of an ice-storage cooling system that freezes tons of water overnight when cooling needs are minimal, allowing the building to shift power consumption to off-peak periods, save money, and reduce pollution.",0,42,-88,,"Electric Bill Management, Electric Energy Time Shift, Frequency Regulation, ",Chicago,Illinois,United States,,01.11.2015,,,PJM,ComEd,Investor Owned,Secondary Distribution,,EDF Climate Corps,0,,0,0,,,DD.47.YYYY 18:47:04,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synergy / EMC Alkimos Beach Community Battery Trial,Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"In February 2016 EMC delivered Western Australia’s first utility scale grid-connected battery energy storage system (0.5 MVA / 1.1 MWh), as part of a Community Battery Trial. The 1.1 MWh battery provides storage for 150 homes in the new development, offering homeowners energy storage for excess power generated from their solar PV. The project is owned by local power retailer Synergy and storage is offered under a Battery Tariff (Peak Demand Saver Plan).  The four-year $6.7 million (AUS) trial, is being partly funded by the Australian Renewable Energy Agency (ARENA); and is in collaboration with development partners Lendlease and LandCorp.",500,-31.6171563,115.68,,"Distribution upgrade due to solar, Electric Bill Management, Electric Bill Management with Renewables, Electric Energy Time Shift, Grid-Connected Residential (Reliability), ",Perth,Western Australia,Australia,17.03.2015,01.02.2016,,,N/A,Synergy,State/Municipal Owned,,150 solar-equipped homes,,4,,6700000,0,,,DD.26.YYYY 22:26:59,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2 MWh - Napa Sanitation District - Tesla,Electro-chemical,Electro-chemical,Lithium-ion Battery,Operational,"Tesla installed the $3.2 million facility using a $1.9 million Pacific, Gas and Electric grant to cover part of the expense and will pay for operations and maintenance. The district and Tesla will split energy savings estimated of $110,000 annually.  Tesla’s lithium ion batteries will be used to store energy produced by the district’s cogeneration plant at low cost periods, releasing it during peak price periods to support on-site operations.The system has a 2 MWh storage capacity.",500,38.236511,-122.28,,"Electric Bill Management, Electric Energy Time Shift, Resiliency, ",Napa,California,United States,25.12.2015,31.03.2016,,,CAISO,Pacific Gas and Electric,Investor Owned,,,,0,"The district and Tesla will split energy savings estimated of $110,000 annually.",0,0,,,DD.49.YYYY 19:49:49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lee DeKalb Energy Storage - NextEra,Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,NextEra Energy Resources’ 20 MW Frontier Battery Energy Storage System near the Lee DeKalb Wind Energy Center in Illinois went into commercial service in November 2014. This 20 MW / 10 MWh facility located in Illinois is operating in the PJM frequency regulation market.,20000,41.9294736,-88.75,,"Frequency Regulation, ",DeKalb,Illinois,United States,,01.11.2014,,,PJM,,,,217.5 MW Lee DeKalb Wind Energy Center,,0,,0,0,,,DD.38.YYYY 18:38:21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meyersdale Energy Storage - NextEra,Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"In 2015, NextEra Energy Resources commissioned the Meyersdale Battery Energy Storage System, an 18 MW facility located in Pennsylvania operating in the PJM frequency regulation market.",18000,40.022493,-78.93,,"Frequency Regulation, ",Somerset County,Pennsylvania,United States,,01.12.2015,,,PJM,,,,,,0,N/A,0,0,,,DD.01.YYYY 20:01:58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Green Mountain Energy Storage - NextEra,Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"In 2015, NextEra Energy Resources commissioned the Green Mountain Battery Energy Storage System, a 10.4 MW facility located in Pennsylvania operating in the PJM frequency regulation market.",10400,40.022493,-78.93,,"Frequency Regulation, Renewables Energy Time Shift, ",Somerset County,Pennsylvania,United States,,01.12.2015,,,PJM,,,,,,0,N/A,0,0,,,DD.39.YYYY 18:39:28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Energy Storage Holdings - NextEra,Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"This project appears to be offline. 30.11.2017  In 2013, NextEra Energy Resources commissioned the Energy Storage Holdings project, a 1.8 MW facility located in New Jersey operating in the PJM frequency regulation market.",1800,39.8318378,-75.19,,"Frequency Regulation, ",West Deptford,New Jersey,United States,,01.12.2013,,,PJM,,,,,,0,N/A,0,0,,,DD.39.YYYY 18:39:58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Champ de Mars Triomphe Cultural Centre - Saft,Electro-chemical,Electro-chemical,Lithium-ion Battery,Operational,"Saft has delivered an advanced Lithium-ion Energy Storage System (ESS) to power lighting and Wi-Fi for the Champ de Mars, the grand public square in Port-au-Prince, Haïti. The contract with Montreal-based Geninov Group, a diversified energy and engineering technology company, was finalized in May 2015.  The Champ de Mars is the largest recreational park in Haïti. The Saft ESS, to be installed in the vicinity of the Triomphe Cultural Centre in conjunction with approximately 110 kW of solar panels, is comprised of one Intensium® Max 20E energy battery container. The configuration is designed to collect power during sunlight hours and to illuminate the entire park area at night while providing Wi-Fi coverage in the immediate vicinity.",100,19,-72,,"Electric Energy Time Shift, Onsite Renewable Generation Shifting, Renewables Energy Time Shift, ",Port-au-Prince,Ouest,Haiti,01.05.2015,,,,N/A,L&#039;Electricity D&#039;Haiti (EDH),,,110 kW Solar PV,Geninov Group,0,,0,0,,,DD.58.YYYY 18:58:54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Hôpital Albert Schweitzer,Electro-chemical,Lithium-ion Battery,Lithium Nickel Manganese Cobalt Battery,Operational,"Hopital Albert Schweitzer (Albert Schweitzer Hospital) PV-Battery Hybrid System supplying a 130-bed hospital during the day. PV: 230 kWp, Peak load 200 kW, renewable share: about 40-50%, Diesel savings: about 220,000 liter/year.",200,19.104927,-72.69,,"Black Start, Microgrid Capability, ",Leschapelles,Leschapelles,Haiti,,01.10.2015,,,N/A,,,,,,20,,0,0,,,DD.51.YYYY 23:51:11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.8 MW / 58.8 MWh IESO Energy Storage Procurement Phase 1 - Hecate Energy (Toronto Installation),Electro-chemical,Electro-chemical,Lithium-ion Battery,Operational,"The Independent Electricity System Operator in the Canadian province of Ontario plans to install six energy storage systems to stabilize its grid.  Leclanche SA, the Swiss company providing the technology, signed a deal with the grid operator valued at $50 million to $75 million, according to Chief Executive Officer Anil Srivastava. The combined capacity of the six systems will be 53 megawatt hours.  The contract with IESO functions as a power purchase agreement for three years, with electricity distributor Toronto Hydro Corp. taking over the agreement for an additional 12 years.",14800,43.653226,-79.38,,"Frequency Regulation, Load Following (Tertiary Balancing), Voltage Support, ",Toronto,Ontario,Canada,23.01.2016,31.12.2017,,,IESO,Toronto Hydro Corp.,Investor Owned,,,"Hecate Canada Storage II, LLP",15,,0,0,,,DD.55.YYYY 18:55:08,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Zhangbei Project - State Grid / Sparton Resources,Electro-chemical,Electro-chemical,Vanadium Redox Flow Battery,Operational,"The Zhangbei Project, jointly launched in May 2010 by the Ministry of Finance, the Ministry of Science and Technology, and the National Energy Bureau is operated by State Grid. Located approximately 180 km north of downtown Beijing near Zhangjiakou, in Hebei Province, it integrates wind power, solar power, energy storage, and smart grid transmission technologies. The energy storage equipment currently installed and being tested on site includes an 8 megawatt hour vanadium flow battery commissioned by VanSpar as well as smaller capacity lithium and lead-acid storage batteries and capacitors.",2000,41.158557,114.72,,"Renewables Energy Time Shift, ",Zhangbei,Hebei Province,China,,23.01.2016,,,N/A,State Grid North China,State/Municipal Owned,,,,0,,0,0,,,DD.28.YYYY 18:28:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fast-Charging e-Bus Münster,Electro-chemical,Lithium-ion Battery,Lithium Nickel Manganese Cobalt Battery,Operational,The Qinous ESS 55/112 is part of the European R&amp;amp;D project ZeEUS. The public utility Stadtwerke Münster operate an e-bus line. The buses are charged with 500 kW for about 6min. at the end of the line. The project is evaluating if energy storage could be an alternative against grid-upgrading to MV in such applications. It is supervised by the university RWTH-Aachen,55,51.9401087,7.64,,"Onsite Renewable Generation Shifting, Renewables Energy Time Shift, Stationary Transmission/Distribution Upgrade Deferral, ",Münster,Nordreihn Westfalen,Germany,,20.04.2015,,,N/A,Stadtwerke Münster,State/Municipal Owned,Primary Distribution,,,20,N/A,0,0,RWTH-Aachen,ZeEUS,DD.38.YYYY 00:38:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Solar Smart Grid Tabarre,Electro-chemical,Lithium-ion Battery,Lithium Nickel Manganese Cobalt Battery,Operational,PV-Battery Hybrid power plant with 650kWp and the Qinous ESS 500/448 is going to replace 50% of the annual diesel-fuel. The hospital &amp;amp; social campus has a peak demand of 450kW.,500,18.594395,-72.31,,"Black Start, Electric Energy Time Shift, Microgrid Capability, ","Tabarre 7, Angle Rue Auguste Pierre Paul,",Port-au-Prince,Haiti,,,01.10.2015,,N/A,,,,,,20,N/A,0,0,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diamant PV Plant &amp; Energy Storage,Electro-chemical,Lithium-ion Battery,Lithium-ion Battery,Operational,"THE DIAMANT PV PLANT &amp;amp; STORAGE PROJECT will combine the output of a solar PV farm with a Intensium Max+ 20E energy storage unit to inject energy into the grid at a constant power limited to 40 percent of the rated PV power. This will establish solar PV as a predictable and reliable part of the island’s energy mix, with no need for additional backup generation to compensate for the intermittent nature of renewable energy sources.  The 2 MWh energy storage system will comprise 2 Saft Intensium® Max+ 20E containers. Each container houses 17 racks of Saft’s Synerion® energy storage modules, battery management, thermal management and safety management systems.",2472,14.4887388,-61.01,,"Renewables Capacity Firming, Renewables Energy Time Shift, ",Le Diamant,Martinique,Martinique,,20.10.2015,,,N/A,Private Investor,,Secondary Distribution,Solar Farm,Alinea Solar France SARL,0,,0,0,,,DD.45.YYYY 02:45:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Rural New York Smart Home - Lotus Energy / SimpliPhi,Electro-chemical,Lithium Iron Phosphate Battery,Lithium Iron Phosphate Battery,Operational,"The smart home’s clean energy system combines a 72 kW dual-axis tracker solar PV farm with a 163 kWh bank of SimpliPhi’s proven lithium ferrous phosphate (LFP) batteries so that the home feeds excess power back to the grid and rarely relies on the grid or back-up generator. The energy dense storage system can quickly charge and discharge with 98% efficiency. Plus, it is very compact as it does not require extra space for ventilation or expensive heat mitigation equipment often necessary with other solutions. SimpliPhi batteries can achieve these metrics because they combine LFP chemistry with proprietary architecture and power electronics.  The 48 SimpliPhi Power OES 3.4kW LFP batteries are arranged in six banks of eight batteries each. They are cabled in parallel to ensure equal flow of current to all the batteries. That also makes them easily scalable as the home’s energy needs evolve.",20,41,-74,,"Microgrid Capability, Resiliency, ",Warwick,New York,United States,,,15.09.2015,,NYISO,,,,72kW dual-axis tracker solar PV farm,,0,,0,0,,,DD.47.YYYY 18:47:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
